year,scenario,subregion,min_change,mean_change,median_change,max_change,sd_change,tooltip
2081,ssp585,483,-17.91,-6.58,-8.76,6.43,7.9,"Year: 2081
Mean change: -6.6%
SD: ±7.9%"
2081,ssp585,484,-19.41,-2.01,-4.06,15.57,9.6,"Year: 2081
Mean change: -2%
SD: ±9.6%"
2081,ssp585,485,-7.71,12.95,8.64,41.92,16.26,"Year: 2081
Mean change: 12.9%
SD: ±16.3%"
2081,ssp585,486,-14.24,-1.09,-1.47,15.47,7.82,"Year: 2081
Mean change: -1.1%
SD: ±7.8%"
2081,ssp585,5841,-12.33,-1.59,-4.87,18.43,9.73,"Year: 2081
Mean change: -1.6%
SD: ±9.7%"
2081,ssp585,5842,1.37,13.93,10.45,28.01,10.88,"Year: 2081
Mean change: 13.9%
SD: ±10.9%"
2081,ssp585,5843a,-15.63,-2.2,-2.66,13.25,8.39,"Year: 2081
Mean change: -2.2%
SD: ±8.4%"
2081,ssp585,5843b,-4.28,5.63,3.58,32.55,10.68,"Year: 2081
Mean change: 5.6%
SD: ±10.7%"
2081,ssp585,5844a,-24.8,-7.8,-7.8,7.65,9,"Year: 2081
Mean change: -7.8%
SD: ±9%"
2081,ssp585,5844b,-19.72,-7.54,-8.58,3.14,7.71,"Year: 2081
Mean change: -7.5%
SD: ±7.7%"
2081,ssp585,5851,-26.43,-10.41,-10.19,5.38,11.04,"Year: 2081
Mean change: -10.4%
SD: ±11%"
2081,ssp585,5852,-18.06,-8.91,-10.58,2.56,7.03,"Year: 2081
Mean change: -8.9%
SD: ±7%"
2081,ssp585,586,-29.26,-9.05,-8.26,5.98,11.82,"Year: 2081
Mean change: -9.1%
SD: ±11.8%"
2081,ssp585,587,-32.19,-8.75,-8.04,6.68,12.87,"Year: 2081
Mean change: -8.8%
SD: ±12.9%"
2081,ssp585,881,-27.99,-5.14,-5.83,15.28,11.58,"Year: 2081
Mean change: -5.1%
SD: ±11.6%"
2081,ssp585,882,-28.6,-7.76,-7.64,5.75,9.8,"Year: 2081
Mean change: -7.8%
SD: ±9.8%"
2081,ssp585,883,-10.84,-3.18,-4.22,8.85,6.74,"Year: 2081
Mean change: -3.2%
SD: ±6.7%"
2082,ssp126,481,-22.09,-0.15,3.22,19.93,13.24,"Year: 2082
Mean change: -0.1%
SD: ±13.2%"
2082,ssp126,482,-27.83,-11.11,-12.99,5.29,11.17,"Year: 2082
Mean change: -11.1%
SD: ±11.2%"
2082,ssp126,483,-5.88,-1.95,-3.15,10.63,4.68,"Year: 2082
Mean change: -2%
SD: ±4.7%"
2082,ssp126,484,-13.7,-7.08,-6.94,-1.6,3.89,"Year: 2082
Mean change: -7.1%
SD: ±3.9%"
2082,ssp126,485,-18.35,-0.04,-4.51,31.05,17.96,"Year: 2082
Mean change: 0%
SD: ±18%"
2082,ssp126,486,-10.59,-3.66,-3.67,10.72,6.04,"Year: 2082
Mean change: -3.7%
SD: ±6%"
2082,ssp126,5841,-19.22,-6.27,-6.13,20.46,11.03,"Year: 2082
Mean change: -6.3%
SD: ±11%"
2082,ssp126,5842,0.68,7.35,8.11,18.71,5.24,"Year: 2082
Mean change: 7.3%
SD: ±5.2%"
2082,ssp126,5843a,-8.69,-3.76,-3.51,3.88,4.42,"Year: 2082
Mean change: -3.8%
SD: ±4.4%"
2082,ssp126,5843b,-5.58,2.62,1.27,24.5,8.69,"Year: 2082
Mean change: 2.6%
SD: ±8.7%"
2082,ssp126,5844a,-17.68,-7.74,-5.38,0.47,6.45,"Year: 2082
Mean change: -7.7%
SD: ±6.4%"
2082,ssp126,5844b,-13.73,-7.18,-6.09,-0.33,4.66,"Year: 2082
Mean change: -7.2%
SD: ±4.7%"
2082,ssp126,5851,-18.73,-6.76,-5.39,0.84,6.03,"Year: 2082
Mean change: -6.8%
SD: ±6%"
2082,ssp126,5852,-14.69,-6.35,-6.81,0.23,4.28,"Year: 2082
Mean change: -6.3%
SD: ±4.3%"
2082,ssp126,586,-19.41,-6.93,-5.42,8.71,8.5,"Year: 2082
Mean change: -6.9%
SD: ±8.5%"
2082,ssp126,587,-22.16,-7.95,-8.18,2.74,7.42,"Year: 2082
Mean change: -8%
SD: ±7.4%"
2082,ssp126,881,-24.02,-7.88,-6.68,5.14,7.81,"Year: 2082
Mean change: -7.9%
SD: ±7.8%"
2082,ssp126,882,-24.85,-7.77,-7.28,3.04,7.12,"Year: 2082
Mean change: -7.8%
SD: ±7.1%"
2082,ssp126,883,-14.1,-4.14,-4.33,5.67,6.35,"Year: 2082
Mean change: -4.1%
SD: ±6.3%"
2082,ssp585,481,-7.49,7.94,8.49,18.58,8.21,"Year: 2082
Mean change: 7.9%
SD: ±8.2%"
2082,ssp585,482,-20.92,0.28,3.35,14.5,11.69,"Year: 2082
Mean change: 0.3%
SD: ±11.7%"
2082,ssp585,483,-17.72,-6.98,-9.54,6.89,7.86,"Year: 2082
Mean change: -7%
SD: ±7.9%"
2082,ssp585,484,-19.27,-6.44,-6.74,5.24,6.87,"Year: 2082
Mean change: -6.4%
SD: ±6.9%"
2082,ssp585,485,-8.59,10.67,9.47,31.67,14.12,"Year: 2082
Mean change: 10.7%
SD: ±14.1%"
2082,ssp585,486,-14.37,-2.34,-2.41,13.43,7.87,"Year: 2082
Mean change: -2.3%
SD: ±7.9%"
2082,ssp585,5841,-12.89,-1.08,-4.28,20.36,9.48,"Year: 2082
Mean change: -1.1%
SD: ±9.5%"
2082,ssp585,5842,4.19,15.6,14.51,24.99,8.05,"Year: 2082
Mean change: 15.6%
SD: ±8.1%"
2082,ssp585,5843a,-15.51,-3.73,-5.12,9.88,8.53,"Year: 2082
Mean change: -3.7%
SD: ±8.5%"
2082,ssp585,5843b,-10.15,4.81,3.7,30.58,11.52,"Year: 2082
Mean change: 4.8%
SD: ±11.5%"
2082,ssp585,5844a,-24.84,-8.39,-9.69,5.99,9.12,"Year: 2082
Mean change: -8.4%
SD: ±9.1%"
2082,ssp585,5844b,-18.76,-9.39,-12.1,2.96,7.48,"Year: 2082
Mean change: -9.4%
SD: ±7.5%"
2082,ssp585,5851,-32.08,-12.76,-12.47,3.27,11.39,"Year: 2082
Mean change: -12.8%
SD: ±11.4%"
2082,ssp585,5852,-22.88,-10.34,-12.03,3.71,8.2,"Year: 2082
Mean change: -10.3%
SD: ±8.2%"
2082,ssp585,586,-31.6,-10.86,-8.36,5.33,12.98,"Year: 2082
Mean change: -10.9%
SD: ±13%"
2082,ssp585,587,-32.37,-10.4,-8.51,9.74,13.15,"Year: 2082
Mean change: -10.4%
SD: ±13.2%"
2082,ssp585,881,-28.16,-4.61,-3.86,12.01,12.44,"Year: 2082
Mean change: -4.6%
SD: ±12.4%"
2082,ssp585,882,-28.79,-9.34,-7.09,7.35,10.75,"Year: 2082
Mean change: -9.3%
SD: ±10.8%"
2082,ssp585,883,-12.21,-2.3,-2.65,11.03,7.71,"Year: 2082
Mean change: -2.3%
SD: ±7.7%"
2083,ssp126,481,-9.17,3.72,1.13,29.12,12.07,"Year: 2083
Mean change: 3.7%
SD: ±12.1%"
2083,ssp126,482,-22.29,-2.98,-1,5.95,9.14,"Year: 2083
Mean change: -3%
SD: ±9.1%"
2083,ssp126,483,-8.02,-0.7,-1.49,16.58,6.77,"Year: 2083
Mean change: -0.7%
SD: ±6.8%"
2083,ssp126,484,-14.58,-7.17,-6.94,-0.06,5.04,"Year: 2083
Mean change: -7.2%
SD: ±5%"
2083,ssp126,485,-18.03,3.83,1.87,24.63,13.12,"Year: 2083
Mean change: 3.8%
SD: ±13.1%"
2083,ssp126,486,-12.52,-3.98,-4.56,10.39,5.82,"Year: 2083
Mean change: -4%
SD: ±5.8%"
2083,ssp126,5841,-21.26,-6.27,-6.25,15.52,10.77,"Year: 2083
Mean change: -6.3%
SD: ±10.8%"
2083,ssp126,5842,-7.79,4.37,2.74,27.73,9.52,"Year: 2083
Mean change: 4.4%
SD: ±9.5%"
2083,ssp126,5843a,-13.99,-6.09,-7.24,3.91,5.32,"Year: 2083
Mean change: -6.1%
SD: ±5.3%"
2083,ssp126,5843b,-13.44,-1.22,-4.27,30.25,13.05,"Year: 2083
Mean change: -1.2%
SD: ±13.1%"
2083,ssp126,5844a,-16.16,-8.72,-7.68,-3.67,3.88,"Year: 2083
Mean change: -8.7%
SD: ±3.9%"
2083,ssp126,5844b,-16.12,-9.57,-8.12,-4.1,4.06,"Year: 2083
Mean change: -9.6%
SD: ±4.1%"
2083,ssp126,5851,-15.67,-7.98,-7.46,-2.02,4.51,"Year: 2083
Mean change: -8%
SD: ±4.5%"
2083,ssp126,5852,-15.2,-8.07,-8.07,-0.93,3.99,"Year: 2083
Mean change: -8.1%
SD: ±4%"
2083,ssp126,586,-20.27,-7.44,-6.6,4.58,6.94,"Year: 2083
Mean change: -7.4%
SD: ±6.9%"
2083,ssp126,587,-25.17,-8.24,-6.64,-1.66,6.79,"Year: 2083
Mean change: -8.2%
SD: ±6.8%"
2083,ssp126,881,-24.34,-8.99,-10.12,5.84,8.24,"Year: 2083
Mean change: -9%
SD: ±8.2%"
2083,ssp126,882,-25.01,-9.6,-8.72,0.22,6.63,"Year: 2083
Mean change: -9.6%
SD: ±6.6%"
2083,ssp126,883,-13.01,-4.68,-4.22,5.59,5.97,"Year: 2083
Mean change: -4.7%
SD: ±6%"
2083,ssp585,481,-7.24,7.41,7.29,17.37,9.01,"Year: 2083
Mean change: 7.4%
SD: ±9%"
2083,ssp585,482,-20.59,-1.78,2.77,7.03,9.56,"Year: 2083
Mean change: -1.8%
SD: ±9.6%"
2083,ssp585,483,-18.75,-8.5,-10.63,3.8,7.92,"Year: 2083
Mean change: -8.5%
SD: ±7.9%"
2083,ssp585,484,-19.36,-6.93,-7.5,0.87,6.07,"Year: 2083
Mean change: -6.9%
SD: ±6.1%"
2083,ssp585,485,-9.19,8.2,8.25,27.71,13.89,"Year: 2083
Mean change: 8.2%
SD: ±13.9%"
2083,ssp585,486,-14.94,-3.55,-1.87,10.34,7.38,"Year: 2083
Mean change: -3.5%
SD: ±7.4%"
2083,ssp585,5841,-11.67,-1.15,-4.18,19.58,8.87,"Year: 2083
Mean change: -1.1%
SD: ±8.9%"
2083,ssp585,5842,1.37,13.53,11.6,30.66,10.85,"Year: 2083
Mean change: 13.5%
SD: ±10.8%"
2083,ssp585,5843a,-15.72,-4.15,-6.98,11.78,8.57,"Year: 2083
Mean change: -4.2%
SD: ±8.6%"
2083,ssp585,5843b,-5.6,5.32,3.52,25.75,9.29,"Year: 2083
Mean change: 5.3%
SD: ±9.3%"
2083,ssp585,5844a,-25.2,-7.15,-6.82,2.74,7.93,"Year: 2083
Mean change: -7.2%
SD: ±7.9%"
2083,ssp585,5844b,-18.17,-7.08,-9.15,7.1,8.08,"Year: 2083
Mean change: -7.1%
SD: ±8.1%"
2083,ssp585,5851,-29.83,-12.15,-13.02,4.13,11.12,"Year: 2083
Mean change: -12.2%
SD: ±11.1%"
2083,ssp585,5852,-21.39,-11.4,-14.12,3.33,7.6,"Year: 2083
Mean change: -11.4%
SD: ±7.6%"
2083,ssp585,586,-28.94,-10.19,-10.1,6.88,12.17,"Year: 2083
Mean change: -10.2%
SD: ±12.2%"
2083,ssp585,587,-29.74,-10.86,-10.69,4.61,11.94,"Year: 2083
Mean change: -10.9%
SD: ±11.9%"
2083,ssp585,881,-28.26,-4.15,-4.99,10.95,12.15,"Year: 2083
Mean change: -4.2%
SD: ±12.2%"
2083,ssp585,882,-29.17,-8.34,-7.42,1.55,8.74,"Year: 2083
Mean change: -8.3%
SD: ±8.7%"
2083,ssp585,883,-11.47,-4.19,-4.93,10.11,6.58,"Year: 2083
Mean change: -4.2%
SD: ±6.6%"
2084,ssp126,481,-10.06,3.37,3.93,21.85,11.4,"Year: 2084
Mean change: 3.4%
SD: ±11.4%"
2084,ssp126,482,-24.12,-1.72,-1.63,17.3,10.95,"Year: 2084
Mean change: -1.7%
SD: ±10.9%"
2084,ssp126,483,-8.83,1.62,1.44,9.65,5.83,"Year: 2084
Mean change: 1.6%
SD: ±5.8%"
2084,ssp126,484,-15.56,-1.22,-1.06,12.57,8.58,"Year: 2084
Mean change: -1.2%
SD: ±8.6%"
2084,ssp126,485,-17.81,1.52,-0.94,28.61,15.16,"Year: 2084
Mean change: 1.5%
SD: ±15.2%"
2084,ssp126,486,-13.95,-0.07,-2.02,9.93,7.29,"Year: 2084
Mean change: -0.1%
SD: ±7.3%"
2084,ssp126,5841,-18.13,-4.09,-4.36,10.17,8.96,"Year: 2084
Mean change: -4.1%
SD: ±9%"
2084,ssp126,5842,-10.39,3.26,3.26,20.84,8.49,"Year: 2084
Mean change: 3.3%
SD: ±8.5%"
2084,ssp126,5843a,-19.38,-3.1,-1.8,7.24,8.08,"Year: 2084
Mean change: -3.1%
SD: ±8.1%"
2084,ssp126,5843b,-12.61,2.09,1.73,22.48,8.94,"Year: 2084
Mean change: 2.1%
SD: ±8.9%"
2084,ssp126,5844a,-18.08,-6.73,-4.87,0.97,5.94,"Year: 2084
Mean change: -6.7%
SD: ±5.9%"
2084,ssp126,5844b,-13.71,-6.07,-5.84,5.79,5.93,"Year: 2084
Mean change: -6.1%
SD: ±5.9%"
2084,ssp126,5851,-11.77,-5.69,-6.48,1.72,4.16,"Year: 2084
Mean change: -5.7%
SD: ±4.2%"
2084,ssp126,5852,-16.84,-7.07,-7.95,3.67,5.95,"Year: 2084
Mean change: -7.1%
SD: ±6%"
2084,ssp126,586,-13.66,-3.45,-3.73,6.19,5.54,"Year: 2084
Mean change: -3.5%
SD: ±5.5%"
2084,ssp126,587,-14.29,-4.88,-4.04,4.8,5.41,"Year: 2084
Mean change: -4.9%
SD: ±5.4%"
2084,ssp126,881,-24.97,-7.16,-6.05,4.15,9.17,"Year: 2084
Mean change: -7.2%
SD: ±9.2%"
2084,ssp126,882,-25.56,-9.92,-8.48,-3.76,6.28,"Year: 2084
Mean change: -9.9%
SD: ±6.3%"
2084,ssp126,883,-11.73,-6.35,-5.84,-1.48,3.6,"Year: 2084
Mean change: -6.3%
SD: ±3.6%"
2084,ssp585,481,-7.58,5.98,7.45,17.42,9.19,"Year: 2084
Mean change: 6%
SD: ±9.2%"
2084,ssp585,482,-20.8,-5.63,-3.88,13.41,11.57,"Year: 2084
Mean change: -5.6%
SD: ±11.6%"
2084,ssp585,483,-18.91,-6.38,-10.36,8.02,8.37,"Year: 2084
Mean change: -6.4%
SD: ±8.4%"
2084,ssp585,484,-19.93,-7.67,-6.11,7.88,8.04,"Year: 2084
Mean change: -7.7%
SD: ±8%"
2084,ssp585,485,-9.76,14.55,15.06,40.88,15.01,"Year: 2084
Mean change: 14.6%
SD: ±15%"
2084,ssp585,486,-16.17,-2.38,-0.94,10.18,8.14,"Year: 2084
Mean change: -2.4%
SD: ±8.1%"
2084,ssp585,5841,-12.58,-1.06,-4.53,16.46,8.84,"Year: 2084
Mean change: -1.1%
SD: ±8.8%"
2084,ssp585,5842,3.73,15.08,12.42,26.58,9.33,"Year: 2084
Mean change: 15.1%
SD: ±9.3%"
2084,ssp585,5843a,-16.11,-5.75,-6.88,6.08,7.36,"Year: 2084
Mean change: -5.8%
SD: ±7.4%"
2084,ssp585,5843b,-8.84,4.11,2.61,33.18,12.23,"Year: 2084
Mean change: 4.1%
SD: ±12.2%"
2084,ssp585,5844a,-26.02,-10.25,-10.21,4.23,9.11,"Year: 2084
Mean change: -10.2%
SD: ±9.1%"
2084,ssp585,5844b,-17.91,-9.03,-10.29,5.56,7.73,"Year: 2084
Mean change: -9%
SD: ±7.7%"
2084,ssp585,5851,-29.39,-13.33,-12.97,2.62,10.72,"Year: 2084
Mean change: -13.3%
SD: ±10.7%"
2084,ssp585,5852,-22.43,-10.81,-13.11,2.57,8.1,"Year: 2084
Mean change: -10.8%
SD: ±8.1%"
2084,ssp585,586,-36.76,-14.22,-11.82,4.4,13.61,"Year: 2084
Mean change: -14.2%
SD: ±13.6%"
2084,ssp585,587,-39.92,-15.49,-14.43,1.09,14.81,"Year: 2084
Mean change: -15.5%
SD: ±14.8%"
2084,ssp585,881,-28.43,-4,-4.42,10.03,11.78,"Year: 2084
Mean change: -4%
SD: ±11.8%"
2084,ssp585,882,-29.62,-9.99,-9.95,6.6,9.69,"Year: 2084
Mean change: -10%
SD: ±9.7%"
2084,ssp585,883,-13.5,-4.18,-4.73,8.44,6.51,"Year: 2084
Mean change: -4.2%
SD: ±6.5%"
2085,ssp126,481,-11.4,-0.01,-1.88,19.15,9.98,"Year: 2085
Mean change: 0%
SD: ±10%"
2085,ssp126,482,-25.63,-3.58,-1.15,7.84,9.65,"Year: 2085
Mean change: -3.6%
SD: ±9.7%"
2085,ssp126,483,-10.84,-1.38,-1.12,9.33,6.16,"Year: 2085
Mean change: -1.4%
SD: ±6.2%"
2085,ssp126,484,-16.37,-2.89,-3.4,10.07,7.26,"Year: 2085
Mean change: -2.9%
SD: ±7.3%"
2085,ssp126,485,-36.19,-7.53,-4.99,22.54,18.17,"Year: 2085
Mean change: -7.5%
SD: ±18.2%"
2085,ssp126,486,-14.66,-1.4,-1.07,10.43,6.06,"Year: 2085
Mean change: -1.4%
SD: ±6.1%"
2085,ssp126,5841,-11.29,-2.2,-2.39,10.45,6.4,"Year: 2085
Mean change: -2.2%
SD: ±6.4%"
2085,ssp126,5842,-1.48,8.12,7.69,22.83,7.21,"Year: 2085
Mean change: 8.1%
SD: ±7.2%"
2085,ssp126,5843a,-13.27,-4.53,-5,4.94,4.94,"Year: 2085
Mean change: -4.5%
SD: ±4.9%"
2085,ssp126,5843b,-7.56,1.69,0.71,13.28,6.39,"Year: 2085
Mean change: 1.7%
SD: ±6.4%"
2085,ssp126,5844a,-21.35,-4.39,-3.85,2.89,7.18,"Year: 2085
Mean change: -4.4%
SD: ±7.2%"
2085,ssp126,5844b,-14.38,-4.45,-3.16,-0.34,4.46,"Year: 2085
Mean change: -4.4%
SD: ±4.5%"
2085,ssp126,5851,-15.65,-6.2,-5.6,-0.41,4.87,"Year: 2085
Mean change: -6.2%
SD: ±4.9%"
2085,ssp126,5852,-13.19,-6.55,-7.71,-1.25,3.57,"Year: 2085
Mean change: -6.6%
SD: ±3.6%"
2085,ssp126,586,-12.83,-3.18,-3.17,7.82,5.86,"Year: 2085
Mean change: -3.2%
SD: ±5.9%"
2085,ssp126,587,-10.22,-3.51,-3.3,8.75,5.37,"Year: 2085
Mean change: -3.5%
SD: ±5.4%"
2085,ssp126,881,-25.52,-7.08,-5.57,7.81,10.17,"Year: 2085
Mean change: -7.1%
SD: ±10.2%"
2085,ssp126,882,-26.38,-11.04,-11.26,3.74,8.38,"Year: 2085
Mean change: -11%
SD: ±8.4%"
2085,ssp126,883,-13.63,-7.48,-7.76,-1.87,3.94,"Year: 2085
Mean change: -7.5%
SD: ±3.9%"
2085,ssp585,481,-13.01,3.78,6.95,16.85,9.86,"Year: 2085
Mean change: 3.8%
SD: ±9.9%"
2085,ssp585,482,-21.96,-5.21,-3.78,5.83,9.58,"Year: 2085
Mean change: -5.2%
SD: ±9.6%"
2085,ssp585,483,-20.03,-7.4,-8.3,12.4,8.91,"Year: 2085
Mean change: -7.4%
SD: ±8.9%"
2085,ssp585,484,-20.99,-7.69,-7.81,2.38,7.24,"Year: 2085
Mean change: -7.7%
SD: ±7.2%"
2085,ssp585,485,-10.22,16.46,19.22,34.31,15.64,"Year: 2085
Mean change: 16.5%
SD: ±15.6%"
2085,ssp585,486,-17.91,-4.19,-3,11,7.43,"Year: 2085
Mean change: -4.2%
SD: ±7.4%"
2085,ssp585,5841,-12.26,-2.35,-5.23,16.3,9.28,"Year: 2085
Mean change: -2.4%
SD: ±9.3%"
2085,ssp585,5842,0.35,12.77,10.87,26.7,10.57,"Year: 2085
Mean change: 12.8%
SD: ±10.6%"
2085,ssp585,5843a,-16.61,-6.71,-7.59,3.43,6.57,"Year: 2085
Mean change: -6.7%
SD: ±6.6%"
2085,ssp585,5843b,-6.01,6.14,3.79,33.44,12.23,"Year: 2085
Mean change: 6.1%
SD: ±12.2%"
2085,ssp585,5844a,-27.66,-11.34,-10.61,2,8.89,"Year: 2085
Mean change: -11.3%
SD: ±8.9%"
2085,ssp585,5844b,-18.57,-11.17,-11.66,2.61,6.71,"Year: 2085
Mean change: -11.2%
SD: ±6.7%"
2085,ssp585,5851,-37.94,-14.67,-13.83,3.58,11.88,"Year: 2085
Mean change: -14.7%
SD: ±11.9%"
2085,ssp585,5852,-25.84,-12.06,-14.1,1.89,7.85,"Year: 2085
Mean change: -12.1%
SD: ±7.8%"
2085,ssp585,586,-38.78,-14.72,-13.59,1.9,13.89,"Year: 2085
Mean change: -14.7%
SD: ±13.9%"
2085,ssp585,587,-40.02,-15.38,-14.55,5.1,14.28,"Year: 2085
Mean change: -15.4%
SD: ±14.3%"
2085,ssp585,881,-28.71,-5.65,-6.86,15.75,11.72,"Year: 2085
Mean change: -5.7%
SD: ±11.7%"
2085,ssp585,882,-30.13,-8.81,-9.13,7.4,9.87,"Year: 2085
Mean change: -8.8%
SD: ±9.9%"
2085,ssp585,883,-14.19,-4.65,-4.77,9.38,6.78,"Year: 2085
Mean change: -4.7%
SD: ±6.8%"
2086,ssp126,481,-15.53,-0.8,0.1,14.71,10.22,"Year: 2086
Mean change: -0.8%
SD: ±10.2%"
2086,ssp126,482,-26.82,-7.1,-5.72,4.49,9.3,"Year: 2086
Mean change: -7.1%
SD: ±9.3%"
2086,ssp126,483,-10.24,0.36,-1.76,17.78,7.8,"Year: 2086
Mean change: 0.4%
SD: ±7.8%"
2086,ssp126,484,-17.3,-5.37,-5.22,-0.97,4.73,"Year: 2086
Mean change: -5.4%
SD: ±4.7%"
2086,ssp126,485,-21.8,-7.61,-8.23,9.19,11.26,"Year: 2086
Mean change: -7.6%
SD: ±11.3%"
2086,ssp126,486,-14.98,-1.87,-2.41,10.06,6.13,"Year: 2086
Mean change: -1.9%
SD: ±6.1%"
2086,ssp126,5841,-12.23,-3.92,-4.97,12.51,7.03,"Year: 2086
Mean change: -3.9%
SD: ±7%"
2086,ssp126,5842,-1.7,4.18,3.63,9.05,3.02,"Year: 2086
Mean change: 4.2%
SD: ±3%"
2086,ssp126,5843a,-9.44,-4.31,-6.07,4.88,4.67,"Year: 2086
Mean change: -4.3%
SD: ±4.7%"
2086,ssp126,5843b,-7.06,1.47,1.39,10.5,6.09,"Year: 2086
Mean change: 1.5%
SD: ±6.1%"
2086,ssp126,5844a,-23.76,-6.01,-4.89,1.77,6.67,"Year: 2086
Mean change: -6%
SD: ±6.7%"
2086,ssp126,5844b,-17.05,-5.45,-3.65,-0.88,4.77,"Year: 2086
Mean change: -5.4%
SD: ±4.8%"
2086,ssp126,5851,-15.63,-6.74,-6.58,2.26,6.16,"Year: 2086
Mean change: -6.7%
SD: ±6.2%"
2086,ssp126,5852,-14.39,-5.91,-5.57,0.99,4.1,"Year: 2086
Mean change: -5.9%
SD: ±4.1%"
2086,ssp126,586,-23.2,-4.43,-2.02,6.87,8.74,"Year: 2086
Mean change: -4.4%
SD: ±8.7%"
2086,ssp126,587,-23.9,-5.37,-4.27,1.93,7.63,"Year: 2086
Mean change: -5.4%
SD: ±7.6%"
2086,ssp126,881,-25.47,-3.46,-6.93,22.04,15.54,"Year: 2086
Mean change: -3.5%
SD: ±15.5%"
2086,ssp126,882,-27.06,-7.3,-5.77,2.92,9.23,"Year: 2086
Mean change: -7.3%
SD: ±9.2%"
2086,ssp126,883,-11.58,-6.5,-6.02,-1.84,3.6,"Year: 2086
Mean change: -6.5%
SD: ±3.6%"
2086,ssp585,481,-10.13,4.64,5.06,15.44,7.57,"Year: 2086
Mean change: 4.6%
SD: ±7.6%"
2086,ssp585,482,-23.46,-2.67,-0.07,12.38,10.96,"Year: 2086
Mean change: -2.7%
SD: ±11%"
2086,ssp585,483,-20.72,-7.89,-9.38,10.83,9.13,"Year: 2086
Mean change: -7.9%
SD: ±9.1%"
2086,ssp585,484,-21.74,-4.85,-7.21,10.11,9.58,"Year: 2086
Mean change: -4.8%
SD: ±9.6%"
2086,ssp585,485,-10.67,12.11,11.56,30.27,14.69,"Year: 2086
Mean change: 12.1%
SD: ±14.7%"
2086,ssp585,486,-19.36,-3.18,-3.12,12.54,7.91,"Year: 2086
Mean change: -3.2%
SD: ±7.9%"
2086,ssp585,5841,-14.13,-1.25,-4.28,14.1,8.84,"Year: 2086
Mean change: -1.2%
SD: ±8.8%"
2086,ssp585,5842,1.44,14.36,12.9,31.7,10.49,"Year: 2086
Mean change: 14.4%
SD: ±10.5%"
2086,ssp585,5843a,-17.27,-6.66,-8.75,9.18,9.18,"Year: 2086
Mean change: -6.7%
SD: ±9.2%"
2086,ssp585,5843b,-7.16,4.91,3.49,27.47,10.48,"Year: 2086
Mean change: 4.9%
SD: ±10.5%"
2086,ssp585,5844a,-29.69,-10.72,-12.24,-0.63,8.71,"Year: 2086
Mean change: -10.7%
SD: ±8.7%"
2086,ssp585,5844b,-19.83,-9.77,-12.26,6.6,8.68,"Year: 2086
Mean change: -9.8%
SD: ±8.7%"
2086,ssp585,5851,-39.94,-16.47,-15.13,3.4,12.43,"Year: 2086
Mean change: -16.5%
SD: ±12.4%"
2086,ssp585,5852,-24.01,-13.46,-15.03,1.39,7.09,"Year: 2086
Mean change: -13.5%
SD: ±7.1%"
2086,ssp585,586,-40.79,-15.99,-16.18,2.53,13.93,"Year: 2086
Mean change: -16%
SD: ±13.9%"
2086,ssp585,587,-38.42,-16.06,-14.54,0.74,13.67,"Year: 2086
Mean change: -16.1%
SD: ±13.7%"
2086,ssp585,881,-28.93,-3.36,-4.77,18.83,14.97,"Year: 2086
Mean change: -3.4%
SD: ±15%"
2086,ssp585,882,-30.55,-7.58,-6.88,7.12,10.06,"Year: 2086
Mean change: -7.6%
SD: ±10.1%"
2086,ssp585,883,-14.1,-4.49,-5.56,10.38,7.77,"Year: 2086
Mean change: -4.5%
SD: ±7.8%"
2087,ssp126,481,-20.08,-2.88,-1.24,12.23,11.04,"Year: 2087
Mean change: -2.9%
SD: ±11%"
2087,ssp126,482,-27.87,-8.93,-6.54,0.43,9.1,"Year: 2087
Mean change: -8.9%
SD: ±9.1%"
2087,ssp126,483,-10.12,1.97,-1.41,19.38,10.21,"Year: 2087
Mean change: 2%
SD: ±10.2%"
2087,ssp126,484,-18.33,-4.55,-5.23,6.12,6.58,"Year: 2087
Mean change: -4.6%
SD: ±6.6%"
2087,ssp126,485,-18.2,-1.21,-1.59,11.17,8.34,"Year: 2087
Mean change: -1.2%
SD: ±8.3%"
2087,ssp126,486,-15.25,-1.3,-1.2,8.84,6.1,"Year: 2087
Mean change: -1.3%
SD: ±6.1%"
2087,ssp126,5841,-14.39,-3.53,-4.13,15.31,8.35,"Year: 2087
Mean change: -3.5%
SD: ±8.3%"
2087,ssp126,5842,-2.35,3.85,2.9,16.5,5.53,"Year: 2087
Mean change: 3.9%
SD: ±5.5%"
2087,ssp126,5843a,-8.72,-4.03,-6.01,5.08,4.62,"Year: 2087
Mean change: -4%
SD: ±4.6%"
2087,ssp126,5843b,-6.13,1.59,-0.05,15.75,7.2,"Year: 2087
Mean change: 1.6%
SD: ±7.2%"
2087,ssp126,5844a,-25.46,-5.07,-3.11,-0.14,7.58,"Year: 2087
Mean change: -5.1%
SD: ±7.6%"
2087,ssp126,5844b,-19.01,-5.56,-4.52,-0.95,5.13,"Year: 2087
Mean change: -5.6%
SD: ±5.1%"
2087,ssp126,5851,-10.66,-4.55,-4.16,1.77,4.43,"Year: 2087
Mean change: -4.6%
SD: ±4.4%"
2087,ssp126,5852,-14.66,-5.25,-4.69,2.85,4.73,"Year: 2087
Mean change: -5.2%
SD: ±4.7%"
